Id,WnvPresent
212,132.662445897
213,117.937354292
214,103.134588636
215,88.4667721463
216,74.1482469851
217,74.8178449959
218,66.9704742591
219,58.8712553952
220,50.6711206516
221,42.5300729131
222,34.6151207044
223,27.0980871324
224,20.1533293851
225,52.5625096862
226,36.7213719806
227,23.618444537
228,13.337799567
229,5.94576399858
230,1.49020312971
231,2.75063999355e-12
232,1.48473823332
233,-1.18252134473e-09
234,6.34111735343e-10
235,0.0646668416591
236,0.269767912018
237,0.701331002931
238,1.45452677871
239,2.63229322392
240,4.34372781095
241,1353.81912764
242,1355.81494663
243,1357.57140772
244,1359.11240862
245,1360.45980577
246,1361.63348314
247,1362.65142658
248,1363.52980153
249,220.560914987
250,252.070918057
251,285.004376193
252,319.188710006
253,354.446720924
254,390.598355129
255,427.462421787
256,464.858244528
257,501.850927719
258,539.736752268
259,577.639400397
260,615.397220546
261,652.855661143
262,689.86820516
263,726.29715257
264,762.014247782
265,753.344853223
266,786.851488032
267,819.230502433
268,850.363304816
269,880.140267287
270,908.46064852
271,935.232417856
272,960.371995059
273,1369.20146814
274,1369.2014682
275,1369.20146824
276,1369.20146827
277,1369.20146829
278,1369.20146831
279,1369.20146832
280,1369.20146833
281,1158.41306551
282,1176.80075667
283,1193.96567306
284,1209.9457034
285,1224.78268243
286,1238.52168506
287,1251.21035202
288,1262.89825244
289,1333.86974176
290,1329.16567338
291,1323.93336763
292,1318.12804896
293,1311.70310519
294,1304.61028461
295,1296.79993642
296,1288.22129696
297,1236.97277528
298,1234.20363394
299,1229.98565273
300,1224.3125244
301,1217.17639495
302,1208.56822023
303,1198.47820702
304,1186.89633309
305,1348.23729564
306,1350.90119761
307,1353.26129731
308,1355.34718339
309,1357.18627036
310,1358.80386074
311,1360.22322046
312,1361.46566471
313,1361.46566471
314,1362.55065195
315,1363.49588364
316,1364.31740788
317,1365.02972498
318,1365.64589361
319,1366.17763595
320,1366.6354409
321,126.985169824
322,109.78741783
323,94.1683598256
324,80.0953218928
325,67.5203329368
326,56.3817239224
327,46.6059310308
328,38.1094581018
329,749.38734651
330,712.623905124
331,675.190578351
332,637.21642171
333,598.841317203
334,560.215317706
335,521.49784299
336,482.856730327
337,501.510205288
338,463.010066714
339,424.846107072
340,387.203069585
341,350.269587031
342,314.236701217
343,279.296293776
344,245.639446327
345,1369.20146769
346,1369.20146746
347,1369.20146714
348,1369.20146671
349,1369.20146615
350,1369.20146539
351,1369.20146437
352,1369.20146303
353,52.5539404874
354,36.7134659306
355,23.6114295971
356,13.3319533944
357,5.94142480138
358,1.48778280676
359,2.95339447343e-12
360,1.48776864013
361,1.48861011753
362,5.94297546292
363,13.3341359488
364,23.6141622668
365,36.7166743041
366,52.5575555975
367,71.0358530943
368,92.0348487786
369,80.8298251566
370,103.035057373
371,127.558829185
372,154.250788347
373,182.949678259
374,213.484956418
375,245.678475836
376,279.346206342
377,20.3332852448
378,26.8495664715
379,34.6829978323
380,43.9455780164
381,54.738025902
382,67.1476304924
383,81.2463731373
384,97.089354409
385,1369.19809942
386,1369.19720616
387,1369.19608615
388,1369.1946854
389,1369.19293776
390,1369.19076247
391,1369.18806119
392,1369.18471443
393,1369.20146835
394,1369.20146835
395,1369.20146835
396,1369.20146835
397,1369.20146835
398,1369.20146835
399,1369.20146835
400,1369.20146835
401,1007.65072862
402,1034.48396233
403,1059.99121427
404,1084.16588274
405,1107.00998561
406,1128.53342792
407,1148.75323907
408,1167.69279051
409,1369.20146835
410,1369.20146835
411,1369.20146835
412,1369.20146835
413,1369.20146835
414,1369.20146835
415,1369.20146835
416,1369.20146835
417,1272.33313237
418,1281.92737121
419,1290.63301203
420,1298.49531668
421,1305.55810432
422,1311.86330646
423,1317.45056534
424,1322.3568748
425,1313.56661384
426,1318.65475057
427,1323.0715441
428,1326.84626353
429,1330.00476509
430,1332.56927552
431,1334.55821067
432,1335.98602803
433,1357.18627036
434,1355.34718339
435,1353.26129731
436,1350.90119761
437,1348.23729564
438,1345.23778238
439,1341.86860141
440,1338.09344394
441,1362.5528548
442,1363.49777375
443,1364.3190261
444,1365.0311074
445,1365.64707201
446,1366.17863824
447,1366.63629154
448,1367.0293847
449,1319.10539572
450,1314.21481573
451,1308.80783868
452,1302.86797593
453,1296.37865589
454,1289.32359473
455,1281.68718034
456,1273.45486726
457,1368.36067913
458,1368.49944609
459,1368.6165829
460,1368.71523255
461,1368.79812097
462,1368.86760579
463,1368.92572033
464,1368.97421345
465,1369.20146835
466,1369.20146835
467,1369.20146835
468,1369.20146835
469,1369.20146835
470,1369.20146835
471,1369.20146835
472,1369.20146835
473,749.332166368
474,712.579222587
475,675.154477318
476,637.187319955
477,598.817911345
478,560.196536639
479,521.482808599
480,482.844724431
481,501.018573357
482,463.203171701
483,425.762567385
484,388.871560238
485,352.707243736
486,317.447404971
487,283.268843908
488,250.345630881
489,1369.20146835
490,1369.20146835
491,1369.20146835
492,1369.20146835
493,1369.20146835
494,1369.20146835
495,1369.20146835
496,1369.20146835
497,1.31661303736
498,0.664054079407
499,0.286666604457
500,0.0961124871322
501,0.0193066106613
502,3.22688924193e-10
503,-3.78012406099e-10
504,-3.78012406099e-10
505,1.48714754072
506,2.54789245258e-12
507,1.48826704171
508,5.94228371152
509,13.3330993252
510,23.6127924338
511,36.7149895796
512,52.5555800481
513,43.9136541724
514,61.0821960625
515,80.8312614905
516,103.036794546
517,127.560878492
518,154.253161081
519,182.952387434
520,213.488018642
521,1369.20146437
522,1369.20146539
523,1369.20146615
524,1369.20146671
525,1369.20146714
526,1369.20146746
527,1369.20146769
528,1369.20146787
529,1369.20146835
530,1369.20146835
531,1369.20146835
532,1369.20146835
533,1369.20146835
534,1369.20146835
535,1369.20146835
536,1369.20146835
537,785.363180087
538,820.44537576
539,854.539811317
540,887.564349906
541,919.448786749
542,950.13467388
543,979.575032938
544,1007.73396702
545,489.4053672
546,525.833515508
547,562.615620742
548,599.586315189
549,636.582431129
550,673.444838191
551,710.020134676
552,746.162171668
553,1369.20146835
554,1369.20146835
555,1369.20146835
556,1369.20146835
557,1369.20146835
558,1369.20146835
559,1369.20146835
560,1369.20146835
561,1369.20146835
562,1369.20146835
563,1369.20146835
564,1369.20146835
565,1369.20146835
566,1369.20146835
567,1369.20146835
568,1369.20146835
569,146.630072243
570,173.089915242
571,201.137109137
572,230.666919635
573,261.563326499
574,293.700478441
575,326.944225244
576,361.153702629
577,1051.33023696
578,1076.71675491
579,1100.76812117
580,1123.47600145
581,1144.84238714
582,1164.87878964
583,1183.60537026
584,1201.05002599
585,1357.18627058
586,1358.80386093
587,1360.22322062
588,1361.46566485
589,1362.55065207
590,1363.49588375
591,1364.31740797
592,1365.02972506
593,1365.02972507
594,1365.64589369
595,1366.17763601
596,1366.63544096
597,1367.02866438
598,1367.36562559
599,1367.65369954
600,1367.89940421
601,1142.36988523
602,1161.12664361
603,1178.7401499
604,1195.23563797
605,1210.6428561
606,1224.99546945
607,1238.3304697
608,1250.68759898
609,1261.9340382
610,1272.35418779
611,1281.94633369
612,1290.75435606
613,1298.82235124
614,1306.1942786
615,1312.91364177
616,1319.02320469
617,1307.15490208
618,1313.96353653
619,1320.13207175
620,1325.70662839
621,1330.73179196
622,1335.25042135
623,1339.30349695
624,1342.93000569
625,1341.86860038
626,1345.23778099
627,1348.23729375
628,1350.90119508
629,1353.26129391
630,1355.34717884
631,1357.18626427
632,1358.80385262
633,1369.20146125
634,1369.20145888
635,1369.20145577
636,1369.20145166
637,1369.20144625
638,1369.20143917
639,1369.20142989
640,1369.20141778
641,1369.20146835
642,1369.20146835
643,1369.20146835
644,1369.20146835
645,1369.20146835
646,1369.20146835
647,1369.20146835
648,1369.20146835
649,1369.20114478
650,1369.2010502
651,1369.20092914
652,1369.20077454
653,1369.20057755
654,1369.20032711
655,1369.20000944
656,1369.1996074
657,1369.03137301
658,1369.06131681
659,1369.0859058
660,1369.10596582
661,1369.12218535
662,1369.13513232
663,1369.14526847
664,1369.15296114
665,1369.19293962
666,1369.19076386
667,1369.18806221
668,1369.18471519
669,1369.180578
670,1369.17547572
671,1369.1691975
672,1369.16148987
673,1369.19468791
674,1369.19608952
675,1369.19721067
676,1369.19810545
677,1369.19881796
678,1369.19938404
679,1369.19983278
680,1369.20018769
681,1369.20146835
682,1369.20146835
683,1369.20146835
684,1369.20146835
685,1369.20146835
686,1369.20146835
687,1369.20146835
688,1369.20146835
689,1369.20146835
690,1369.20146835
691,1369.20146835
692,1369.20146835
693,1369.20146835
694,1369.20146835
695,1369.20146835
696,1369.20146835
697,1369.20146835
698,1369.20146835
699,1369.20146835
700,1369.20146835
701,1369.20146835
702,1369.20146835
703,1369.20146835
704,1369.20146835
705,1369.20146835
706,1369.20146835
707,1369.20146835
708,1369.20146835
709,1369.20146835
710,1369.20146835
711,1369.20146835
712,1369.20146835
713,1369.20146835
714,1369.20146835
715,1369.20146835
716,1369.20146835
717,1369.20146835
718,1369.20146835
719,1369.20146835
720,1369.20146835
721,1369.20146835
722,1369.20146835
723,1369.20146835
724,1369.20146835
725,1369.20146835
726,1369.20146835
727,1369.20146835
728,1369.20146835
729,1369.20146835
730,1369.20146835
731,1369.20146835
732,1369.20146835
733,1369.20146835
734,1369.20146835
735,1369.20146835
736,1369.20146835
737,1369.20146835
738,1369.20146835
739,1369.20146835
740,1369.20146835
741,1369.20146835
742,1369.20146835
743,1369.20146835
744,1369.20146835
745,712.623905124
746,675.190578351
747,637.21642171
748,598.841317203
749,560.215317706
750,521.49784299
751,482.856730327
752,444.467145082
753,444.467145082
754,406.510359088
755,369.172407065
756,332.642633658
757,297.112145907
758,262.772188018
759,229.812457137
760,198.419380398
761,198.419380398
762,168.774374791
763,141.05211232
764,115.418813493
765,92.0305923415
766,71.0318759527
767,52.5539208543
768,36.7134475401
769,67896.5441231
770,57824.9308171
771,49137.877267
772,41669.7855386
773,35270.6243296
774,29805.1892689
775,25152.2626386
776,21203.705175
777,1354.26239096
778,1356.38249748
779,1358.23067151
780,1359.83705276
781,1361.22918783
782,1362.43213718
783,1363.46859726
784,1364.3590338
785,1369.20146835
786,1369.20146835
787,1369.20146835
788,1369.20146835
789,1369.20146835
790,1369.20146835
791,1369.20146835
792,1369.20146835
793,1369.20146835
794,1369.20146835
795,1369.20146835
796,1369.20146835
797,1369.20146835
798,1369.20146835
799,1369.20146835
800,1369.20146835
801,1369.20146835
802,1369.20146835
803,1369.20146835
804,1369.20146835
805,1369.20146835
806,1369.20146835
807,1369.20146835
808,1369.20146835
809,1369.20146835
810,1369.20146835
811,1369.20146835
812,1369.20146835
813,1369.20146835
814,1369.20146835
815,1369.20146835
816,1369.20146835
817,1369.20146835
818,1369.20146835
819,1369.20146835
820,1369.20146835
821,1369.20146835
822,1369.20146835
823,1369.20146835
824,1369.20146835
825,1369.20146745
826,1369.20146769
827,1369.20146787
828,1369.20146799
829,1369.20146809
830,1369.20146816
831,1369.20146821
832,1369.20146825
833,1369.20139527
834,1369.20141345
835,1369.20142721
836,1369.2014376
837,1369.20144541
838,1369.20145128
839,1369.20145568
840,1369.20145896
841,1357.98897379
842,1359.50827428
843,1360.83989974
844,1362.00424807
845,1363.01990935
846,1363.90376751
847,1364.67110508
848,1365.33570903
849,1369.20146835
850,1369.20146835
851,1369.20146835
852,1369.20146835
853,1369.20146835
854,1369.20146835
855,1369.20146835
856,1369.20146835
857,1369.20146835
858,1369.20146835
859,1369.20146835
860,1369.20146835
861,1369.20146835
862,1369.20146835
863,1369.20146835
864,1369.20146835
865,1369.20146835
866,1369.20146835
867,1369.20146835
868,1369.20146835
869,1369.20146835
870,1369.20146835
871,1369.20146835
872,1369.20146835
873,1369.20146835
874,1369.20146835
875,1369.20146835
876,1369.20146835
877,1369.20146835
878,1369.20146835
879,1369.20146835
880,1369.20146835
881,1369.20146835
882,1369.20146835
883,1369.20146835
884,1369.20146835
885,1369.20146835
886,1369.20146835
887,1369.20146835
888,1369.20146835
889,1369.20146835
890,1369.20146835
891,1369.20146835
892,1369.20146835
893,1369.20146835
894,1369.20146835
895,1369.20146835
896,1369.20146835
897,1369.20146835
898,1369.20146835
899,1369.20146835
900,1369.20146835
901,1369.20146835
902,1369.20146835
903,1369.20146835
904,1369.20146835
905,1369.20146835
906,1369.20146835
907,1369.20146835
908,1369.20146835
909,1369.20146835
910,1369.20146835
911,1369.20146835
912,1369.20146835
913,1369.20146835
914,1369.20146835
915,1369.20146835
916,1369.20146835
917,1369.20146835
918,1369.20146835
919,1369.20146835
920,1369.20146835
921,1369.20146835
922,1369.20146835
923,1369.20146835
924,1369.20146835
925,1369.20146835
926,1369.20146835
927,1369.20146835
928,1369.20146835
929,1369.20146835
930,1369.20146835
931,1369.20146835
932,1369.20146835
933,1369.20146835
934,1369.20146835
935,1369.20146835
936,1369.20146835
937,1369.20146835
938,1369.20146835
939,1369.20146835
940,1369.20146835
941,1369.20146835
942,1369.20146835
943,1369.20146835
944,1369.20146835
945,1369.20146835
946,1369.20146835
947,1369.20146835
948,1369.20146835
949,1369.20146835
950,1369.20146835
951,1369.20146835
952,1369.20146835
953,1369.20146835
954,1369.20146835
955,1369.20146835
956,1369.20146835
957,1369.20146835
958,1369.20146835
959,1369.20146835
960,1369.20146835
961,1369.2014685
962,1369.2014685
963,1369.20146849
964,1369.20146849
965,1369.20146849
966,1369.20146848
967,1369.20146848
968,1369.20146847
969,1369.20146835
970,1369.20146835
971,1369.20146835
972,1369.20146835
973,1369.20146835
974,1369.20146835
975,1369.20146835
976,1369.20146835
977,1369.20146835
978,1369.20146835
979,1369.20146835
980,1369.20146835
981,1369.20146835
982,1369.20146835
983,1369.20146835
984,1369.20146835
985,1369.20146835
986,1369.20146835
987,1369.20146835
988,1369.20146835
989,1369.20146835
990,1369.20146835
991,1369.20146835
992,1369.20146835
993,1369.20146835
994,1369.20146835
995,1369.20146835
996,1369.20146835
997,1369.20146835
998,1369.20146835
999,1369.20146835
1000,1369.20146835
1001,1369.18564787
1002,1369.18613323
1003,1369.1866358
1004,1369.18715337
1005,1369.18768364
1006,1369.1882242
1007,1369.18877257
1008,1369.18932628
1009,1369.20146835
1010,1369.20146835
1011,1369.20146835
1012,1369.20146835
1013,1369.20146835
1014,1369.20146835
1015,1369.20146835
1016,1369.20146835
1017,1369.20146835
1018,1369.20146835
1019,1369.20146835
1020,1369.20146835
1021,1369.20146835
1022,1369.20146835
1023,1369.20146835
1024,1369.20146835
1025,1369.20146835
1026,1369.20146835
1027,1369.20146835
1028,1369.20146835
1029,1369.20146835
1030,1369.20146835
1031,1369.20146835
1032,1369.20146835
1033,1369.20146835
1034,1369.20146835
1035,1369.20146835
1036,1369.20146835
1037,1369.20146835
1038,1369.20146835
1039,1369.20146835
1040,1369.20146835
1041,1369.20146835
1042,1369.20146835
1043,1369.20146835
1044,1369.20146835
1045,1369.20146835
1046,1369.20146835
1047,1369.20146835
1048,1369.20146835
1049,1369.20146835
1050,1369.20146835
1051,1369.20146835
1052,1369.20146835
1053,1369.20146835
1054,1369.20146835
1055,1369.20146835
1056,1369.20146835
1057,1369.20146835
1058,1369.20146835
1059,1369.20146835
1060,1369.20146835
1061,1369.20146835
1062,1369.20146835
1063,1369.20146835
1064,1369.20146835
1065,1369.20146835
1066,1369.20146835
1067,1369.20146835
1068,1369.20146835
1069,1369.20146835
1070,1369.20146835
1071,1369.20146835
1072,1369.20146835
1073,1369.20146835
1074,1369.20146835
1075,1369.20146835
1076,1369.20146835
1077,1369.20146835
1078,1369.20146835
1079,1369.20146835
1080,1369.20146835
1081,1369.20146835
1082,1369.20146835
1083,1369.20146835
1084,1369.20146835
1085,1369.20146835
1086,1369.20146835
1087,1369.20146835
1088,1369.20146835
1089,1369.20146835
1090,1369.20146835
1091,1369.20146835
1092,1369.20146835
1093,1369.20146835
1094,1369.20146835
1095,1369.20146835
1096,1369.20146835
1097,1369.20146835
1098,1369.20146835
1099,1369.20146835
1100,1369.20146835
1101,1369.20146835
1102,1369.20146835
1103,1369.20146835
1104,1369.20146835
1105,1369.20146835
1106,1369.20146835
1107,1369.20146835
1108,1369.20146835
1109,1369.20146835
1110,1369.20146835
1111,1369.20146835
1112,1369.20146835
1113,1369.20146835
1114,1369.20146835
1115,1369.20146835
1116,1369.20146835
1117,1369.20146835
1118,1369.20146835
1119,1369.20146835
1120,1369.20146835
1121,1369.20146835
1122,1369.20146835
1123,1369.20146835
1124,1369.20146835
1125,1369.20146835
1126,1369.20146835
1127,1369.20146835
1128,1369.20146835
1129,1369.20146835
1130,1369.20146835
1131,1369.20146835
1132,1369.20146835
1133,1369.20146835
1134,1369.20146835
1135,1369.20146835
1136,1369.20146835
1137,1369.20146835
1138,1369.20146835
1139,1369.20146835
1140,1369.20146835
1141,1369.20146835
1142,1369.20146835
1143,1369.20146835
1144,1369.20146835
1145,1369.20146835
1146,1369.20146835
1147,1369.20146835
1148,1369.20146835
1149,1369.20146835
1150,1369.20146835
1151,1369.20146835
1152,1369.20146835
1153,1369.20146835
1154,1369.20146835
1155,1369.20146835
1156,1369.20146835
1157,1369.20146835
1158,1369.20146835
1159,1369.20146835
1160,1369.20146835
1161,1369.20146835
1162,1369.20146835
1163,1369.20146835
1164,1369.20146835
1165,1369.20146835
1166,1369.20146835
1167,1369.20146835
1168,1369.20146835
1169,1369.20146835
1170,1369.20146835
1171,1369.20146835
1172,1369.20146835
1173,1369.20146835
1174,1369.20146835
1175,1369.20146835
1176,1369.20146835
1177,1369.20146835
1178,1369.20146835
1179,1369.20146835
1180,1369.20146835
1181,1369.20146835
1182,1369.20146835
1183,1369.20146835
1184,1369.20146835
1185,1369.20232253
1186,1369.20221439
1187,1369.20211705
1188,1369.20203
1189,1369.2019526
1190,1369.20188419
1191,1369.20182405
1192,1369.20177144
1193,1369.20146835
1194,1369.20146835
1195,1369.20146835
1196,1369.20146835
1197,1369.20146835
1198,1369.20146835
1199,1369.20146835
1200,1369.20146835
1201,1369.20146835
1202,1369.20146835
1203,1369.20146835
1204,1369.20146835
1205,1369.20146835
1206,1369.20146835
1207,1369.20146835
1208,1369.20146835
1209,1369.20146835
1210,1369.20146835
1211,1369.20146835
1212,1369.20146835
1213,1369.20146835
1214,1369.20146835
1215,1369.20146835
1216,1369.20146835
1217,1369.20146835
1218,1369.20146835
1219,1369.20146835
1220,1369.20146835
1221,1369.20146835
1222,1369.20146835
1223,1369.20146835
1224,1369.20146835
1225,1369.20146835
1226,1369.20146835
1227,1369.20146835
1228,1369.20146835
1229,1369.20146835
1230,1369.20146835
1231,1369.20146835
1232,1369.20146835
1233,1369.20146835
1234,1369.20146835
1235,1369.20146835
1236,1369.20146835
1237,1369.20146835
1238,1369.20146835
1239,1369.20146835
1240,1369.20146835
1241,1369.20146835
1242,1369.20146835
1243,1369.20146835
1244,1369.20146835
1245,1369.20146835
1246,1369.20146835
1247,1369.20146835
1248,1369.20146835
1249,1369.20146835
1250,1369.20146835
1251,1369.20146835
1252,1369.20146835
1253,1369.20146835
1254,1369.20146835
1255,1369.20146835
1256,1369.20146835
1257,1369.20146835
1258,1369.20146835
1259,1369.20146835
1260,1369.20146835
1261,1369.20146835
1262,1369.20146835
1263,1369.20146835
1264,1369.20146835
1265,1369.20146835
1266,1369.20146835
1267,1369.20146835
1268,1369.20146835
1269,1369.20146835
1270,1369.20146835
1271,1369.20146835
1272,1369.20146835
1273,1369.20146835
1274,1369.20146835
1275,1369.20146835
1276,1369.20146835
1277,1369.20146835
1278,1369.20146835
1279,1369.20146835
1280,1369.20146835
1281,946.941479976
1282,915.918183725
1283,883.798126662
1284,850.662802364
1285,816.605984952
1286,781.733396423
1287,746.162174799
1288,710.020137918
1289,1158.41306551
1290,1138.76938779
1291,1117.84193706
1292,1095.60910963
1293,1072.05624153
1294,1047.17635469
1295,1020.9708812
1296,993.450354069
1297,1369.20146835
1298,1369.20146835
1299,1369.20146835
1300,1369.20146835
1301,1369.20146835
1302,1369.20146835
1303,1369.20146835
1304,1369.20146835
1305,72519.5527899
1306,65180.7578015
1307,58109.6387519
1308,51363.1361953
1309,44990.1986894
1310,39031.0831607
1311,33516.8829302
1312,28469.2878624
1313,1369.20146835
1314,1369.20146835
1315,1369.20146835
1316,1369.20146835
1317,1369.20146835
1318,1369.20146835
1319,1369.20146835
1320,1369.20146835
1321,1369.20146835
1322,1369.20146835
1323,1369.20146835
1324,1369.20146835
1325,1369.20146835
1326,1369.20146835
1327,1369.20146835
1328,1369.20146835
1329,1369.20146835
1330,1369.20146835
1331,1369.20146835
1332,1369.20146835
1333,1369.20146835
1334,1369.20146835
1335,1369.20146835
1336,1369.20146835
1337,1369.20146835
1338,1369.20146835
1339,1369.20146835
1340,1369.20146835
1341,1369.20146835
1342,1369.20146835
1343,1369.20146835
1344,1369.20146835
1345,1369.20146835
1346,1369.20146834
1347,1369.20146834
1348,1369.20146833
1349,1369.20146832
1350,1369.20146831
1351,1369.2014683
1352,1369.20146828
1353,1369.20146832
1354,1369.20146831
1355,1369.20146829
1356,1369.20146826
1357,1369.20146823
1358,1369.20146818
1359,1369.20146812
1360,1369.20146803
1361,1369.20146829
1362,1369.20146827
1363,1369.20146824
1364,1369.2014682
1365,1369.20146814
1366,1369.20146806
1367,1369.20146795
1368,1369.2014678
1369,1369.20146831
1370,1369.20146829
1371,1369.20146827
1372,1369.20146824
1373,1369.2014682
1374,1369.20146814
1375,1369.20146806
1376,1369.20146796
1377,1369.20146805
1378,1369.20146794
1379,1369.20146779
1380,1369.20146759
1381,1369.20146732
1382,1369.20146696
1383,1369.20146647
1384,1369.20146582
1385,1369.20146615
1386,1369.20146539
1387,1369.20146437
1388,1369.20146303
1389,1369.20146125
1390,1369.20145888
1391,1369.20145577
1392,1369.20145166
1393,1369.20145577
1394,1369.20145166
1395,1369.20144625
1396,1369.20143917
1397,1369.20142989
1398,1369.20141778
1399,1369.20140199
1400,1369.20138146
1401,1369.20140199
1402,1369.20138146
1403,1369.20135484
1404,1369.20132038
1405,1369.20127587
1406,1369.20121852
1407,1369.20114478
1408,1369.2010502
1409,1369.20114478
1410,1369.2010502
1411,1369.20092914
1412,1369.20077454
1413,1369.20057755
1414,1369.20032711
1415,1369.20000944
1416,1369.1996074
1417,1367.58862881
1418,1367.84150876
1419,1368.05686445
1420,1368.23978285
1421,1368.39471533
1422,1368.52554262
1423,1368.63563424
1424,1368.72790255
1425,1368.64257203
1426,1368.70810781
1427,1368.75635495
1428,1368.78854023
1429,1368.80545326
1430,1368.80745667
1431,1368.79448872
1432,1368.76605857
1433,1369.02928955
1434,1369.05245621
1435,1369.06973915
1436,1369.08169614
1437,1369.08871687
1438,1369.09103172
1439,1369.08871687
1440,1369.08169614
1441,1365.01722072
1442,1365.64823747
1443,1366.18156295
1444,1366.6290185
1445,1367.00086643
1446,1367.30592028
1447,1367.55164652
1448,1367.74425668
1449,1368.97421263
1450,1368.92571936
1451,1368.86760463
1452,1368.79811961
1453,1368.71523095
1454,1368.61658102
1455,1368.49944389
1456,1368.36067656
1457,1368.49945899
1458,1368.36069438
1459,1368.19668646
1460,1368.00329261
1461,1367.77577726
1462,1367.50874287
1463,1367.1960554
1464,1366.83076461
1465,1356.13497627
1466,1354.06321856
1467,1351.70474465
1468,1349.02705619
1469,1345.99512003
1470,1342.57134651
1471,1338.71559825
1472,1334.38523421
1473,1369.20146835
1474,1369.20146835
1475,1369.20146835
1476,1369.20146835
1477,1369.20146835
1478,1369.20146835
1479,1369.20146835
1480,1369.20146835
1481,1356.2596956
1482,1354.29614227
1483,1352.07194097
1484,1349.55857462
1485,1346.7253277
1486,1343.53924959
1487,1339.96513855
1488,1335.96554954
1489,1369.20146835
1490,1369.20146835
1491,1369.20146835
1492,1369.20146835
1493,1369.20146835
1494,1369.20146835
1495,1369.20146835
1496,1369.20146835
1497,1292.46976965
1498,1283.47614054
1499,1273.63628781
1500,1262.89825244
1501,1251.21035202
1502,1238.52168506
1503,1224.78268243
1504,1209.9457034
1505,1224.78268243
1506,1209.9457034
1507,1193.96567306
1508,1176.80075667
1509,1158.41306551
1510,1138.7693878
