Id,WnvPresent
268,0.250214647282
269,0.250222163533
270,0.250229312117
271,0.250236069802
272,0.250242415492
273,0.250345611543
274,0.250345611543
275,0.250345611543
276,0.250345611543
277,0.250345611543
278,0.250345611543
279,0.250345611543
280,0.250345611543
281,0.250292404687
282,0.250297046078
283,0.250301378817
284,0.25030541247
285,0.250309157595
286,0.250312625571
287,0.250315828423
288,0.250318778663
289,0.250336693168
290,0.250335505775
291,0.250334185045
292,0.250332719676
293,0.250331097903
294,0.250329307545
295,0.25032733607
296,0.250325170664
297,0.250312234598
298,0.250311535616
299,0.25031047092
300,0.250309038919
301,0.250307237629
302,0.250305064768
303,0.250302517863
304,0.250299594386
305,0.250340319802
306,0.25034099222
307,0.250341587952
308,0.250342114468
309,0.250342578687
310,0.250342986997
311,0.250343345269
312,0.250343658885
313,0.250343658885
314,0.250343932755
315,0.250344171349
316,0.250344378717
317,0.250344558519
318,0.250344714051
319,0.250344848273
320,0.250344963831
321,0.250032053384
322,0.250027712356
323,0.25002376982
324,0.250020217527
325,0.250017043369
326,0.25001423178
327,0.250011764191
328,0.250009619526
329,0.2501891591
330,0.250179879334
331,0.250170430476
332,0.250160845103
333,0.250151158523
334,0.250141408613
335,0.250131635613
336,0.250121881888
337,0.250126590367
338,0.250116872226
339,0.250107238943
340,0.250097737151
341,0.250088414463
342,0.250079319102
343,0.250070499503
344,0.250062003898
345,0.250345611543
346,0.250345611543
347,0.250345611543
348,0.250345611543
349,0.250345611543
350,0.250345611543
351,0.250345611542
352,0.250345611542
353,0.250013265578
354,0.250009267152
355,0.250005959958
356,0.250003365229
357,0.250001499725
358,0.250000375544
359,0.25
360,0.25000037554
361,0.250000375752
362,0.250001500116
363,0.25000336578
364,0.250005960647
365,0.250009267961
366,0.25001326649
367,0.250017930751
368,0.250023231283
369,0.250020402929
370,0.250026007937
371,0.250032198186
372,0.250038935726
373,0.250046179852
374,0.250053887515
375,0.25006201375
376,0.250070512102
377,0.250005132494
378,0.250006777323
379,0.250008754624
380,0.250011092669
381,0.250013816881
382,0.250016949293
383,0.250020508074
384,0.250024507132
385,0.250345610693
386,0.250345610467
387,0.250345610185
388,0.250345609831
389,0.25034560939
390,0.250345608841
391,0.250345608159
392,0.250345607314
393,0.250345611543
394,0.250345611543
395,0.250345611543
396,0.250345611543
397,0.250345611543
398,0.250345611543
399,0.250345611543
400,0.250345611543
401,0.250254349511
402,0.250261122711
403,0.250267561208
404,0.250273663338
405,0.250279429608
406,0.250284862519
407,0.25028996637
408,0.25029474706
409,0.250345611543
410,0.250345611543
411,0.250345611543
412,0.250345611543
413,0.250345611543
414,0.250345611543
415,0.250345611543
416,0.250345611543
417,0.2503211602
418,0.250323581962
419,0.250325779425
420,0.250327764015
421,0.250329546792
422,0.25033113834
423,0.250332548667
424,0.250333787109
425,0.250331568286
426,0.250332852625
427,0.250333967505
428,0.250334920313
429,0.250335717577
430,0.250336364907
431,0.25033686695
432,0.250337227357
433,0.250342578687
434,0.250342114468
435,0.250341587952
436,0.25034099222
437,0.250340319802
438,0.25033956267
439,0.250338712227
440,0.250337759308
441,0.250343933311
442,0.250344171826
443,0.250344379125
444,0.250344558868
445,0.250344714349
446,0.250344848526
447,0.250344964046
448,0.25034506327
449,0.250332966377
450,0.250331731905
451,0.250330367084
452,0.250328867754
453,0.250327229731
454,0.250325448904
455,0.250323521333
456,0.250321443347
457,0.250345399313
458,0.25034543434
459,0.250345463908
460,0.250345488809
461,0.250345509731
462,0.25034552727
463,0.25034554194
464,0.25034555418
465,0.250345611543
466,0.250345611543
467,0.250345611543
468,0.250345611543
469,0.250345611543
470,0.250345611543
471,0.250345611543
472,0.250345611543
473,0.250189145171
474,0.250179868055
475,0.250170421363
476,0.250160837757
477,0.250151152615
478,0.250141403872
479,0.250131631818
480,0.250121878857
481,0.25012646627
482,0.250116920969
483,0.250107470275
484,0.250098158308
485,0.250089029772
486,0.250080129543
487,0.250071502248
488,0.250063191825
489,0.250345611543
490,0.250345611543
491,0.250345611543
492,0.250345611543
493,0.250345611543
494,0.250345611543
495,0.250345611543
496,0.250345611543
497,0.250000332337
498,0.250000167619
499,0.25000007236
500,0.250000024261
501,0.250000004873
502,0.25
503,0.25
504,0.25
505,0.250000375383
506,0.25
507,0.250000375666
508,0.250001499941
509,0.250003365519
510,0.250005960302
511,0.250009267536
512,0.250013265992
513,0.250011084611
514,0.250015418266
515,0.250020403292
516,0.250026008375
517,0.250032198703
518,0.250038936325
519,0.250046180535
520,0.250053888288
521,0.250345611542
522,0.250345611543
523,0.250345611543
524,0.250345611543
525,0.250345611543
526,0.250345611543
527,0.250345611543
528,0.250345611543
529,0.250345611543
530,0.250345611543
531,0.250345611543
532,0.250345611543
533,0.250345611543
534,0.250345611543
535,0.250345611543
536,0.250345611543
537,0.25019824006
538,0.250207095449
539,0.250215701509
540,0.250224037508
541,0.250232085724
542,0.250239831404
543,0.250247262691
544,0.250254370522
545,0.250123534884
546,0.250132730016
547,0.250142014493
548,0.250151346574
549,0.250160685072
550,0.250169989819
551,0.250179222094
552,0.250188345007
553,0.250345611543
554,0.250345611543
555,0.250345611543
556,0.250345611543
557,0.250345611543
558,0.250345611543
559,0.250345611543
560,0.250345611543
561,0.250345611543
562,0.250345611543
563,0.250345611543
564,0.250345611543
565,0.250345611543
566,0.250345611543
567,0.250345611543
568,0.250345611543
569,0.250037012117
570,0.250043691067
571,0.250050770692
572,0.250058224558
573,0.250066023377
574,0.250074135383
575,0.250082526714
576,0.250091161813
577,0.250265375019
578,0.250271783041
579,0.250277854047
580,0.250283585932
581,0.2502889792
582,0.250294036755
583,0.250298763687
584,0.250303167038
585,0.250342578687
586,0.250342986997
587,0.250343345269
588,0.250343658885
589,0.250343932755
590,0.250344171349
591,0.250344378717
592,0.250344558519
593,0.250344558519
594,0.250344714051
595,0.250344848273
596,0.250344963831
597,0.250345063088
598,0.250345148143
599,0.250345220858
600,0.250345282879
601,0.250288355095
602,0.250293089644
603,0.250297535616
604,0.25030169938
605,0.250305588444
606,0.250309211306
607,0.250312577305
608,0.250315696471
609,0.250318535278
610,0.250321165515
611,0.250323586748
612,0.250325810055
613,0.250327846564
614,0.250329707374
615,0.250331403464
616,0.25033294563
617,0.250329949853
618,0.250331668477
619,0.250333225528
620,0.250334632649
621,0.250335901092
622,0.250337041677
623,0.250338064747
624,0.250338980145
625,0.250338712227
626,0.250339562669
627,0.250340319801
628,0.250340992219
629,0.250341587951
630,0.250342114467
631,0.250342578686
632,0.250342986995
633,0.250345611542
634,0.250345611541
635,0.25034561154
636,0.250345611539
637,0.250345611538
638,0.250345611536
639,0.250345611534
640,0.250345611531
641,0.250345611543
642,0.250345611543
643,0.250345611543
644,0.250345611543
645,0.250345611543
646,0.250345611543
647,0.250345611543
648,0.250345611543
649,0.250345611462
650,0.250345611438
651,0.250345611407
652,0.250345611368
653,0.250345611318
654,0.250345611255
655,0.250345611175
656,0.250345611074
657,0.250345568608
658,0.250345576167
659,0.250345582373
660,0.250345587437
661,0.250345591531
662,0.250345594799
663,0.250345597357
664,0.250345599299
665,0.250345609391
666,0.250345608841
667,0.250345608159
668,0.250345607315
669,0.25034560627
670,0.250345604982
671,0.250345603398
672,0.250345601452
673,0.250345609832
674,0.250345610186
675,0.250345610469
676,0.250345610694
677,0.250345610874
678,0.250345611017
679,0.250345611131
680,0.25034561122
681,0.250345611543
682,0.250345611543
683,0.250345611543
684,0.250345611543
685,0.250345611543
686,0.250345611543
687,0.250345611543
688,0.250345611543
689,0.250345611543
690,0.250345611543
691,0.250345611543
692,0.250345611543
693,0.250345611543
694,0.250345611543
695,0.250345611543
696,0.250345611543
697,0.250345611543
698,0.250345611543
699,0.250345611543
700,0.250345611543
701,0.250345611543
702,0.250345611543
703,0.250345611543
704,0.250345611543
705,0.250345611543
706,0.250345611543
707,0.250345611543
708,0.250345611543
709,0.250345611543
710,0.250345611543
711,0.250345611543
712,0.250345611543
713,0.250345611543
714,0.250345611543
715,0.250345611543
716,0.250345611543
717,0.250345611543
718,0.250345611543
719,0.250345611543
720,0.250345611543
721,0.250345611543
722,0.250345611543
723,0.250345611543
724,0.250345611543
725,0.250345611543
726,0.250345611543
727,0.250345611543
728,0.250345611543
729,0.250345611543
730,0.250345611543
731,0.250345611543
732,0.250345611543
733,0.250345611543
734,0.250345611543
735,0.250345611543
736,0.250345611543
737,0.250345611543
738,0.250345611543
739,0.250345611543
740,0.250345611543
741,0.250345611543
742,0.250345611543
743,0.250345611543
744,0.250345611543
745,0.250179879334
746,0.250170430476
747,0.250160845103
748,0.250151158523
749,0.250141408613
750,0.250131635613
751,0.250121881888
752,0.250112191653
753,0.250112191653
754,0.250102610665
755,0.250093185881
756,0.250083965097
757,0.250074996551
758,0.250066328516
759,0.250058008876
760,0.250050084688
761,0.250050084688
762,0.250042601745
763,0.250035604138
764,0.250029133824
765,0.250023230208
766,0.250017929747
767,0.250013265573
768,0.250009267147
769,0.267138332046
770,0.26459607227
771,0.26240330075
772,0.260518217533
773,0.25890295197
774,0.257523375998
775,0.256348892044
776,0.255352203777
777,0.250341840646
778,0.2503423758
779,0.250342842313
780,0.250343247793
781,0.250343599194
782,0.25034390284
783,0.250344164462
784,0.250344389224
785,0.250345611543
786,0.250345611543
787,0.250345611543
788,0.250345611543
789,0.250345611543
790,0.250345611543
791,0.250345611543
792,0.250345611543
793,0.250345611543
794,0.250345611543
795,0.250345611543
796,0.250345611543
797,0.250345611543
798,0.250345611543
799,0.250345611543
800,0.250345611543
801,0.250345611543
802,0.250345611543
803,0.250345611543
804,0.250345611543
805,0.250345611543
806,0.250345611543
807,0.250345611543
808,0.250345611543
809,0.250345611543
810,0.250345611543
811,0.250345611543
812,0.250345611543
813,0.250345611543
814,0.250345611543
815,0.250345611543
816,0.250345611543
817,0.250345611543
818,0.250345611543
819,0.250345611543
820,0.250345611543
821,0.250345611543
822,0.250345611543
823,0.250345611543
824,0.250345611543
825,0.250345611543
826,0.250345611543
827,0.250345611543
828,0.250345611543
829,0.250345611543
830,0.250345611543
831,0.250345611543
832,0.250345611543
833,0.250345611525
834,0.250345611529
835,0.250345611533
836,0.250345611536
837,0.250345611538
838,0.250345611539
839,0.25034561154
840,0.250345611541
841,0.250342781304
842,0.250343164804
843,0.25034350093
844,0.250343794833
845,0.250344051205
846,0.250344274307
847,0.250344467997
848,0.250344635755
849,0.250345611543
850,0.250345611543
851,0.250345611543
852,0.250345611543
853,0.250345611543
854,0.250345611543
855,0.250345611543
856,0.250345611543
857,0.250345611543
858,0.250345611543
859,0.250345611543
860,0.250345611543
861,0.250345611543
862,0.250345611543
863,0.250345611543
864,0.250345611543
865,0.250345611543
866,0.250345611543
867,0.250345611543
868,0.250345611543
869,0.250345611543
870,0.250345611543
871,0.250345611543
872,0.250345611543
873,0.250345611543
874,0.250345611543
875,0.250345611543
876,0.250345611543
877,0.250345611543
878,0.250345611543
879,0.250345611543
880,0.250345611543
881,0.250345611543
882,0.250345611543
883,0.250345611543
884,0.250345611543
885,0.250345611543
886,0.250345611543
887,0.250345611543
888,0.250345611543
889,0.250345611543
890,0.250345611543
891,0.250345611543
892,0.250345611543
893,0.250345611543
894,0.250345611543
895,0.250345611543
896,0.250345611543
897,0.250345611543
898,0.250345611543
899,0.250345611543
900,0.250345611543
901,0.250345611543
902,0.250345611543
903,0.250345611543
904,0.250345611543
905,0.250345611543
906,0.250345611543
907,0.250345611543
908,0.250345611543
909,0.250345611543
910,0.250345611543
911,0.250345611543
912,0.250345611543
913,0.250345611543
914,0.250345611543
915,0.250345611543
916,0.250345611543
917,0.250345611543
918,0.250345611543
919,0.250345611543
920,0.250345611543
921,0.250345611543
922,0.250345611543
923,0.250345611543
924,0.250345611543
925,0.250345611543
926,0.250345611543
927,0.250345611543
928,0.250345611543
929,0.250345611543
930,0.250345611543
931,0.250345611543
932,0.250345611543
933,0.250345611543
934,0.250345611543
935,0.250345611543
936,0.250345611543
937,0.250345611543
938,0.250345611543
939,0.250345611543
940,0.250345611543
941,0.250345611543
942,0.250345611543
943,0.250345611543
944,0.250345611543
945,0.250345611543
946,0.250345611543
947,0.250345611543
948,0.250345611543
949,0.250345611543
950,0.250345611543
951,0.250345611543
952,0.250345611543
953,0.250345611543
954,0.250345611543
955,0.250345611543
956,0.250345611543
957,0.250345611543
958,0.250345611543
959,0.250345611543
960,0.250345611543
961,0.250345611543
962,0.250345611543
963,0.250345611543
964,0.250345611543
965,0.250345611543
966,0.250345611543
967,0.250345611543
968,0.250345611543
969,0.250345611543
970,0.250345611543
971,0.250345611543
972,0.250345611543
973,0.250345611543
974,0.250345611543
975,0.250345611543
976,0.250345611543
977,0.250345611543
978,0.250345611543
979,0.250345611543
980,0.250345611543
981,0.250345611543
982,0.250345611543
983,0.250345611543
984,0.250345611543
985,0.250345611543
986,0.250345611543
987,0.250345611543
988,0.250345611543
989,0.250345611543
990,0.250345611543
991,0.250345611543
992,0.250345611543
993,0.250345611543
994,0.250345611543
995,0.250345611543
996,0.250345611543
997,0.250345611543
998,0.250345611543
999,0.250345611543
1000,0.250345611543
1001,0.25034560755
1002,0.250345607672
1003,0.250345607799
1004,0.25034560793
1005,0.250345608064
1006,0.2503456082
1007,0.250345608339
1008,0.250345608478
1009,0.250345611543
1010,0.250345611543
1011,0.250345611543
1012,0.250345611543
1013,0.250345611543
1014,0.250345611543
1015,0.250345611543
1016,0.250345611543
1017,0.250345611543
1018,0.250345611543
1019,0.250345611543
1020,0.250345611543
1021,0.250345611543
1022,0.250345611543
1023,0.250345611543
1024,0.250345611543
1025,0.250345611543
1026,0.250345611543
1027,0.250345611543
1028,0.250345611543
1029,0.250345611543
1030,0.250345611543
1031,0.250345611543
1032,0.250345611543
1033,0.250345611543
1034,0.250345611543
1035,0.250345611543
1036,0.250345611543
1037,0.250345611543
1038,0.250345611543
1039,0.250345611543
1040,0.250345611543
1041,0.250345611543
1042,0.250345611543
1043,0.250345611543
1044,0.250345611543
1045,0.250345611543
1046,0.250345611543
1047,0.250345611543
1048,0.250345611543
1049,0.250345611543
1050,0.250345611543
1051,0.250345611543
1052,0.250345611543
1053,0.250345611543
1054,0.250345611543
1055,0.250345611543
1056,0.250345611543
1057,0.250345611543
1058,0.250345611543
1059,0.250345611543
1060,0.250345611543
1061,0.250345611543
1062,0.250345611543
1063,0.250345611543
1064,0.250345611543
1065,0.250345611543
1066,0.250345611543
1067,0.250345611543
1068,0.250345611543
1069,0.250345611543
1070,0.250345611543
1071,0.250345611543
1072,0.250345611543
1073,0.250345611543
1074,0.250345611543
1075,0.250345611543
1076,0.250345611543
1077,0.250345611543
1078,0.250345611543
1079,0.250345611543
1080,0.250345611543
1081,0.250345611543
1082,0.250345611543
1083,0.250345611543
1084,0.250345611543
1085,0.250345611543
1086,0.250345611543
1087,0.250345611543
1088,0.250345611543
1089,0.250345611543
1090,0.250345611543
1091,0.250345611543
1092,0.250345611543
1093,0.250345611543
1094,0.250345611543
1095,0.250345611543
1096,0.250345611543
1097,0.250345611543
1098,0.250345611543
1099,0.250345611543
1100,0.250345611543
1101,0.250345611543
1102,0.250345611543
1103,0.250345611543
1104,0.250345611543
1105,0.250345611543
1106,0.250345611543
1107,0.250345611543
1108,0.250345611543
1109,0.250345611543
1110,0.250345611543
1111,0.250345611543
1112,0.250345611543
1113,0.250345611543
1114,0.250345611543
1115,0.250345611543
1116,0.250345611543
1117,0.250345611543
1118,0.250345611543
1119,0.250345611543
1120,0.250345611543
1121,0.250345611543
1122,0.250345611543
1123,0.250345611543
1124,0.250345611543
1125,0.250345611543
1126,0.250345611543
1127,0.250345611543
1128,0.250345611543
1129,0.250345611543
1130,0.250345611543
1131,0.250345611543
1132,0.250345611543
1133,0.250345611543
1134,0.250345611543
1135,0.250345611543
1136,0.250345611543
1137,0.250345611543
1138,0.250345611543
1139,0.250345611543
1140,0.250345611543
1141,0.250345611543
1142,0.250345611543
1143,0.250345611543
1144,0.250345611543
1145,0.250345611543
1146,0.250345611543
1147,0.250345611543
1148,0.250345611543
1149,0.250345611543
1150,0.250345611543
1151,0.250345611543
1152,0.250345611543
1153,0.250345611543
1154,0.250345611543
1155,0.250345611543
1156,0.250345611543
1157,0.250345611543
1158,0.250345611543
1159,0.250345611543
1160,0.250345611543
1161,0.250345611543
1162,0.250345611543
1163,0.250345611543
1164,0.250345611543
1165,0.250345611543
1166,0.250345611543
1167,0.250345611543
1168,0.250345611543
1169,0.250345611543
1170,0.250345611543
1171,0.250345611543
1172,0.250345611543
1173,0.250345611543
1174,0.250345611543
1175,0.250345611543
1176,0.250345611543
1177,0.250345611543
1178,0.250345611543
1179,0.250345611543
1180,0.250345611543
1181,0.250345611543
1182,0.250345611543
1183,0.250345611543
1184,0.250345611543
1185,0.250345611759
1186,0.250345611732
1187,0.250345611707
1188,0.250345611685
1189,0.250345611666
1190,0.250345611648
1191,0.250345611633
1192,0.25034561162
1193,0.250345611543
1194,0.250345611543
1195,0.250345611543
1196,0.250345611543
1197,0.250345611543
1198,0.250345611543
1199,0.250345611543
1200,0.250345611543
1201,0.250345611543
1202,0.250345611543
1203,0.250345611543
1204,0.250345611543
1205,0.250345611543
1206,0.250345611543
1207,0.250345611543
1208,0.250345611543
1209,0.250345611543
1210,0.250345611543
1211,0.250345611543
1212,0.250345611543
1213,0.250345611543
1214,0.250345611543
1215,0.250345611543
1216,0.250345611543
1217,0.250345611543
1218,0.250345611543
1219,0.250345611543
1220,0.250345611543
1221,0.250345611543
1222,0.250345611543
1223,0.250345611543
1224,0.250345611543
1225,0.250345611543
1226,0.250345611543
1227,0.250345611543
1228,0.250345611543
1229,0.250345611543
1230,0.250345611543
1231,0.250345611543
1232,0.250345611543
1233,0.250345611543
1234,0.250345611543
1235,0.250345611543
1236,0.250345611543
1237,0.250345611543
1238,0.250345611543
1239,0.250345611543
1240,0.250345611543
1241,0.250345611543
1242,0.250345611543
1243,0.250345611543
1244,0.250345611543
1245,0.250345611543
1246,0.250345611543
1247,0.250345611543
1248,0.250345611543
1249,0.250345611543
1250,0.250345611543
1251,0.250345611543
1252,0.250345611543
1253,0.250345611543
1254,0.250345611543
1255,0.250345611543
1256,0.250345611543
1257,0.250345611543
1258,0.250345611543
1259,0.250345611543
1260,0.250345611543
1261,0.250345611543
1262,0.250345611543
1263,0.250345611543
1264,0.250345611543
1265,0.250345611543
1266,0.250345611543
1267,0.250345611543
1268,0.250345611543
1269,0.250345611543
1270,0.250345611543
1271,0.250345611543
1272,0.250345611543
1273,0.250345611543
1274,0.250345611543
1275,0.250345611543
1276,0.250345611543
1277,0.250345611543
1278,0.250345611543
1279,0.250345611543
1280,0.250345611543
1281,0.250239025384
1282,0.250231194535
1283,0.250223086844
1284,0.250214722881
1285,0.250206126316
1286,0.250197323836
1287,0.250188345007
1288,0.250179222095
1289,0.250292404687
1290,0.250287446263
1291,0.250282163791
1292,0.250276551818
1293,0.250270606642
1294,0.250264326503
1295,0.250257711761
1296,0.250250765076
1297,0.250345611543
1298,0.250345611543
1299,0.250345611543
1300,0.250345611543
1301,0.250345611543
1302,0.250345611543
1303,0.250345611543
1304,0.250345611543
1305,0.268305264158
1306,0.266452817808
1307,0.26466793777
1308,0.262964996885
1309,0.261356350664
1310,0.259852160695
1311,0.2584602755
1312,0.25718617
1313,0.250345611543
1314,0.250345611543
1315,0.250345611543
1316,0.250345611543
1317,0.250345611543
1318,0.250345611543
1319,0.250345611543
1320,0.250345611543
1321,0.250345611543
1322,0.250345611543
1323,0.250345611543
1324,0.250345611543
1325,0.250345611543
1326,0.250345611543
1327,0.250345611543
1328,0.250345611543
1329,0.250345611543
1330,0.250345611543
1331,0.250345611543
1332,0.250345611543
1333,0.250345611543
1334,0.250345611543
1335,0.250345611543
1336,0.250345611543
1337,0.250345611543
1338,0.250345611543
1339,0.250345611543
1340,0.250345611543
1341,0.250345611543
1342,0.250345611543
1343,0.250345611543
1344,0.250345611543
1345,0.250345611543
1346,0.250345611543
1347,0.250345611543
1348,0.250345611543
1349,0.250345611543
1350,0.250345611543
1351,0.250345611543
1352,0.250345611543
1353,0.250345611543
1354,0.250345611543
1355,0.250345611543
1356,0.250345611543
1357,0.250345611543
1358,0.250345611543
1359,0.250345611543
1360,0.250345611543
1361,0.250345611543
1362,0.250345611543
1363,0.250345611543
1364,0.250345611543
1365,0.250345611543
1366,0.250345611543
1367,0.250345611543
1368,0.250345611543
1369,0.250345611543
1370,0.250345611543
1371,0.250345611543
1372,0.250345611543
1373,0.250345611543
1374,0.250345611543
1375,0.250345611543
1376,0.250345611543
1377,0.250345611543
1378,0.250345611543
1379,0.250345611543
1380,0.250345611543
1381,0.250345611543
1382,0.250345611543
1383,0.250345611543
1384,0.250345611543
1385,0.250345611543
1386,0.250345611543
1387,0.250345611542
1388,0.250345611542
1389,0.250345611542
1390,0.250345611541
1391,0.25034561154
1392,0.250345611539
1393,0.25034561154
1394,0.250345611539
1395,0.250345611538
1396,0.250345611536
1397,0.250345611534
1398,0.250345611531
1399,0.250345611527
1400,0.250345611521
1401,0.250345611527
1402,0.250345611521
1403,0.250345611515
1404,0.250345611506
1405,0.250345611495
1406,0.25034561148
1407,0.250345611462
1408,0.250345611438
1409,0.250345611462
1410,0.250345611438
1411,0.250345611407
1412,0.250345611368
1413,0.250345611318
1414,0.250345611255
1415,0.250345611175
1416,0.250345611074
1417,0.250345204433
1418,0.250345268265
1419,0.250345322624
1420,0.250345368796
1421,0.250345407904
1422,0.250345440927
1423,0.250345468716
1424,0.250345492007
1425,0.250345470468
1426,0.25034548701
1427,0.250345499189
1428,0.250345507313
1429,0.250345511582
1430,0.250345512088
1431,0.250345508814
1432,0.250345501638
1433,0.250345568082
1434,0.25034557393
1435,0.250345578292
1436,0.250345581311
1437,0.250345583083
1438,0.250345583667
1439,0.250345583083
1440,0.250345581311
1441,0.250344555363
1442,0.250344714643
1443,0.250344849264
1444,0.25034496221
1445,0.250345056071
1446,0.250345133072
1447,0.250345195098
1448,0.250345243716
1449,0.25034555418
1450,0.250345541939
1451,0.25034552727
1452,0.250345509731
1453,0.250345488808
1454,0.250345463907
1455,0.25034543434
1456,0.250345399312
1457,0.250345434343
1458,0.250345399317
1459,0.250345357918
1460,0.250345309102
1461,0.250345251673
1462,0.250345184268
1463,0.25034510534
1464,0.250345013134
1465,0.250342313321
1466,0.250341790372
1467,0.25034119505
1468,0.250340519152
1469,0.250339753836
1470,0.250338889613
1471,0.250337916351
1472,0.250336823288
1473,0.250345611543
1474,0.250345611543
1475,0.250345611543
1476,0.250345611543
1477,0.250345611543
1478,0.250345611543
1479,0.250345611543
1480,0.250345611543
1481,0.250342344803
1482,0.250341849166
1483,0.250341287737
1484,0.250340653317
1485,0.250339938154
1486,0.250339133929
1487,0.250338231758
1488,0.250337222188
1489,0.250345611543
1490,0.250345611543
1491,0.250345611543
1492,0.250345611543
1493,0.250345611543
1494,0.250345611543
1495,0.250345611543
1496,0.250345611543
1497,0.250326243056
1498,0.2503239729
1499,0.25032148914
1500,0.250318778663
1501,0.250315828423
1502,0.250312625571
